--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
058.871  000.058  000.058: require('Comment.ft')
058.875  000.101  000.043: require('Comment.utils')
058.910  000.034  000.034: require('Comment.opfunc')
058.942  000.030  000.030: require('Comment.extra')
058.945  000.466  000.267: require('Comment.api')
058.988  000.552  000.086: sourcing /home/frerebo/.local/share/nvim/lazy/Comment.nvim/plugin/Comment.lua
058.993  000.583  000.032: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
059.010  000.003  000.003: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
059.038  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
059.184  000.043  000.043: require('Comment')
059.427  000.089  000.089: sourcing /home/frerebo/.local/share/nvim/lazy/vim-startify/plugin/startify.vim
059.432  000.122  000.033: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
059.438  000.002  000.002: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
059.448  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
059.762  000.012  000.012: sourcing /home/frerebo/.local/share/nvim/lazy/firenvim/plugin/firenvim.vim
059.766  000.043  000.031: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
059.771  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
059.780  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
060.294  000.003  000.003: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
060.303  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
060.802  000.188  000.188: sourcing /home/frerebo/.local/share/nvim/lazy/telescope.nvim/plugin/telescope.lua
060.808  000.220  000.032: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
060.815  000.002  000.002: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
060.824  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
061.287  000.031  000.031: require('gptmodels.constants')
061.292  000.369  000.338: require('gptmodels.util')
061.299  000.408  000.039: sourcing /home/frerebo/.local/share/nvim/lazy/GPTModels.nvim/plugin/init.lua
061.303  000.443  000.035: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
061.309  000.003  000.003: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
061.319  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
062.264  000.765  000.765: sourcing /home/frerebo/.local/share/nvim/lazy/vim-fugitive/plugin/fugitive.vim
062.270  000.809  000.044: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
062.277  000.002  000.002: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
062.359  000.010  000.010: sourcing /home/frerebo/.local/share/nvim/lazy/vim-fugitive/ftdetect/fugitive.vim
062.362  000.049  000.039: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
062.367  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
062.705  000.003  000.003: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
062.714  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
063.160  000.042  000.042: require('gitsigns.async')
063.203  000.040  000.040: require('gitsigns.debug.log')
063.283  000.078  000.078: require('gitsigns.config')
063.286  000.525  000.365: require('gitsigns')
063.553  000.072  000.072: require('gitsigns.highlight')
063.947  000.044  000.044: require('gitsigns.debounce')
064.175  000.087  000.087: sourcing /home/frerebo/.local/share/nvim/lazy/vim-rhubarb/plugin/rhubarb.vim
064.180  000.138  000.052: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
064.187  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
064.197  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
064.663  000.062  000.062: sourcing /home/frerebo/.local/share/nvim/lazy/smart-splits.nvim/plugin/init.lua
064.668  000.101  000.039: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
065.183  000.048  000.048: require('smart-splits.types')
065.270  000.040  000.040: require('smart-splits.lazy')
065.282  000.094  000.053: require('smart-splits')
065.291  000.531  000.389: require('smart-splits.commands')
065.510  000.055  000.055: require('smart-splits.mux.utils')
065.518  000.123  000.068: require('smart-splits.config')
065.644  000.049  000.049: require('smart-splits.log.file')
065.700  000.050  000.050: require('smart-splits.log.async')
065.707  000.180  000.082: require('smart-splits.log')
065.869  000.063  000.063: require('smart-splits.mux')
065.943  000.070  000.070: require('smart-splits.mux.wezterm')
066.031  000.038  000.038: sourcing /home/frerebo/.local/share/nvim/lazy/smart-splits.nvim/autoload/smart_splits.vim
066.187  001.456  000.451: sourcing /home/frerebo/.local/share/nvim/lazy/smart-splits.nvim/plugin/smart-splits.lua
066.191  001.492  000.036: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
066.198  000.002  000.002: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
066.209  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
066.753  000.384  000.384: sourcing /home/frerebo/.local/share/nvim/lazy/vim-sleuth/plugin/sleuth.vim
066.759  000.421  000.037: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
066.766  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
066.778  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
067.613  000.364  000.364: require('rainbow-delimiters.config')
067.690  000.073  000.073: require('rainbow-delimiters.log')
067.789  000.035  000.035: require('rainbow-delimiters.util')
067.795  000.104  000.069: require('rainbow-delimiters.lib')
067.965  000.038  000.038: require('rainbow-delimiters.stack')
068.050  000.037  000.037: require('rainbow-delimiters.set')
068.055  000.088  000.051: require('rainbow-delimiters.match-tree')
068.058  000.180  000.053: require('rainbow-delimiters.strategy.global.current')
068.059  000.222  000.042: require('rainbow-delimiters.strategy.global')
068.066  000.267  000.045: require('rainbow-delimiters.default')
068.092  000.893  000.086: sourcing /home/frerebo/.local/share/nvim/lazy/rainbow-delimiters.nvim/plugin/rainbow-delimiters.lua
068.097  000.932  000.039: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
068.104  000.003  000.003: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
068.114  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
068.331  000.048  000.048: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/editorconfig.lua
068.335  000.087  000.040: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
068.537  000.167  000.167: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/gzip.vim
068.546  000.203  000.037: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
068.653  000.055  000.055: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/man.lua
068.657  000.104  000.049: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
069.405  000.148  000.148: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/pack/dist/opt/matchit/plugin/matchit.vim
069.429  000.732  000.584: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/matchit.vim
069.432  000.771  000.038: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
069.592  000.113  000.113: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/matchparen.vim
069.597  000.157  000.044: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
069.658  000.009  000.009: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/netrwPlugin.vim
069.661  000.049  000.040: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
069.756  000.057  000.057: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/nvim/net.lua
069.760  000.095  000.038: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
069.842  000.041  000.041: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/nvim/spellfile.lua
069.846  000.078  000.038: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
069.928  000.049  000.049: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/osc52.lua
069.932  000.082  000.032: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
070.085  000.120  000.120: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/rplugin.vim
070.097  000.161  000.042: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
070.251  000.103  000.103: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/shada.lua
070.256  000.137  000.034: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
070.385  000.081  000.081: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/tarPlugin.vim
070.389  000.126  000.045: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
070.547  000.114  000.114: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/tohtml.lua
070.558  000.163  000.050: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
070.628  000.021  000.021: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/tutor.vim
070.631  000.066  000.045: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
070.800  000.132  000.132: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/plugin/zipPlugin.vim
070.804  000.165  000.033: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
071.093  000.048  000.048: sourcing /home/frerebo/.local/share/nvim/lazy/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
071.098  000.097  000.050: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
071.134  067.549  018.393: require('frerebo.lazy')
071.302  000.010  000.010: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
071.366  000.181  000.170: require('frerebo.core.options')
071.915  000.120  000.120: require('telescope.builtin')
072.017  000.011  000.011: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.041  000.673  000.542: require('frerebo.core.mappings')
072.122  000.006  000.006: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.128  000.003  000.003: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.130  000.001  000.001: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.134  000.002  000.002: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.140  000.004  000.004: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.152  000.008  000.008: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.163  000.009  000.009: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.169  000.003  000.003: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.173  000.002  000.002: sourcing nvim_exec2() called at /home/frerebo/.config/nvim/init.lua:0
072.175  000.133  000.093: require('frerebo.core.autocmds')
072.984  000.191  000.191: require('plenary.strings')
073.075  000.089  000.089: require('telescope.deprecated')
073.312  000.127  000.127: require('telescope.log')
073.835  000.091  000.091: require('plenary.compat')
073.850  000.279  000.188: require('plenary.job')
073.910  000.058  000.058: require('telescope.state')
073.939  000.624  000.288: require('telescope.utils')
073.949  000.872  000.120: require('telescope.sorters')
076.753  004.196  003.045: require('telescope.config')
077.020  000.127  000.127: require('plenary.window.border')
077.091  000.068  000.068: require('plenary.window')
077.183  000.057  000.057: require('plenary.popup.utils')
077.190  000.432  000.181: require('plenary.popup')
077.255  000.063  000.063: require('telescope.pickers.scroller')
077.317  000.060  000.060: require('telescope.actions.state')
077.396  000.077  000.077: require('telescope.actions.utils')
077.603  000.106  000.106: require('telescope.actions.mt')
077.641  000.243  000.137: require('telescope.actions.set')
077.787  000.086  000.086: require('telescope.config.resolve')
077.791  000.149  000.063: require('telescope.pickers.entry_display')
077.853  000.060  000.060: require('telescope.from_entry')
078.284  006.035  000.753: require('telescope.actions')
078.419  000.068  000.068: require('telescope._extensions')
078.422  000.136  000.068: require('telescope')
079.543  007.366  001.196: require('frerebo.core.tele')
079.546  008.409  000.057: require('frerebo.core')
080.182  076.677  000.719: sourcing /home/frerebo/.config/nvim/init.lua
080.194  000.642: sourcing vimrc file(s)
080.512  000.079  000.079: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/filetype.lua
080.831  000.065  000.065: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/syntax/synload.vim
080.933  000.334  000.269: sourcing /home/frerebo/installations/nvim-linux-x86_64/share/nvim/runtime/syntax/syntax.vim
080.949  000.341: inits 3
083.269  002.320: reading ShaDa
120243.668  120160.400: --- NVIM STARTED ---

